Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
"FINANČNO RAČUNOVODSKI DELAVEC V (J015009), SUPAS, PODROČJE ZA EKONOMSKO IN FINANČNO DEJAVNOST, FINANČNA SLUŽBA, ENOTA PLAČILNEGA PROMETA, BLAGAJNIŠKEGA POSLOVANJA IN IZTERJAVE - M/Ž",30. 01. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2647849&STATE=Osrednjeslovenska,"PRIPRAVA DOKUMENTOV, KNJIŽENJE PLAČIL, RAČUNOV IN DRUGIH DOKUMENTOV, VODENJE IN USKLAJEVANJE ANALITIČNIH IN SINTETIČNIH EVIDENC, PRIPRAVA RAZNIH POROČIL IN ANALIZ, VSEBINSKA KONTROLA DOKUMENTOV IN RAČUNALNIŠKA OBDELAVA PODATKOV, SPREMLJANJE ZAKONO...",25.01.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ - M/Ž,28. 01. 2021,LJUBLJANA,OSNOVNA ŠOLA SPODNJA ŠIŠKA,https://www.iskanjedela.si/search-jobs?jobId=2647548&STATE=Osrednjeslovenska,UČITELJ V ODDELKU PODALJŠANEGA BIVANJA ,25.01.2021,Osrednjeslovenska,iskanjedela.si
NARAVOVARSTVENI SVETOVALEC - LIFE NARCIS - M/Ž,28. 01. 2021,LJUBLJANA,ZAVOD REPUBLIKE SLOVENIJE ZA VARSTVO NARAVE,https://www.iskanjedela.si/search-jobs?jobId=2647550&STATE=Osrednjeslovenska,"GLEJTE OBJAVO NA SPLETNI STRANI: HTTPS://ZRSVNVARSTVONARAVE. SI/ AKTUALNO/RAZPISI/. KANDIDATE OBVEŠČAMO, DA JE CELOTNO BESEDILO PROSTEGA DELOVNEGA MESTA Z VSEMI POGOJI ZA ZASEDBO DELOVNEGA MESTA IN NAVODILI ZA PRIJAVO IN PRILOŽENIM OBRAZCEM ZA PRI...",25.01.2021,Osrednjeslovenska,iskanjedela.si
STROKOVNI SODELAVEC/1 V SEKTORJU ZA TEHNIČNO PODPORO PROJEKTOM IN RAZVOJ - M/Ž,30. 01. 2021,LJUBLJANA,"DRI upravljanje investicij, Družba za razvoj infrastrukture, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647869&STATE=Osrednjeslovenska,SODELUJE PRI VODENJU POSTOPKOV PRIPRAVE IZVAJANJA PROJEKTOV OZIROMA OPRAVLJA DRUGA OPRAVILA V OKVIRU DELOVNEGA PODROČJA ORGANIZACIJSKE ENOTE NA PODROČJU POSAMEZNIH DEL OZIROMA DELA PO NAROČILU VODJE. ,25.01.2021,Osrednjeslovenska,iskanjedela.si
ŠIVILJA - M/Ž,08. 02. 2021,LOGATEC,"ERNI TIM, trgovina in storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647795&STATE=Osrednjeslovenska,"ŠIVANJE DELOVNIH OBLAČIL, PAKIRANJE, POMOČ V PROIZVODNJI. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
ASISTENT V ODDELKU ZA GOZDNO EKOLOGIJO (H2020 – PROJEKT FORGENIUS) - M/Ž,02. 02. 2021,LJUBLJANA,GOZDARSKI INŠTITUT SLOVENIJE,https://www.iskanjedela.si/search-jobs?jobId=2647711&STATE=Osrednjeslovenska,"POMOČ PRI PRIPRAVI ZNANSTVENO-RAZISKOVALNIH PROJEKTOV, SODELOVANJE PRI OPRAVLJANJU NALOG NA PROJEKTIH, TERENSKO IN LABORATORIJSKO DELO, RAZISKOVALNO DELO, IZVAJANJE PREDPISOV IZ VARSTVA PRI DELU IN POŽARNE VARNOSTI, DRUGA DELA PO NALOGU NADREJENEG...",25.01.2021,Osrednjeslovenska,iskanjedela.si
VIŠJI SVETOVALEC PODRIOČJA I - DM 503 - M/Ž,31. 01. 2021,LJUBLJANA,ZAVOD REPUBLIKE SLOVENIJE ZA BLAGOVNE REZERVE,https://www.iskanjedela.si/search-jobs?jobId=2647693&STATE=Osrednjeslovenska,SODELOVANJE PRI PRIPRAVI PROGRAMA DELA IN FINANČNEGA NAČRTA TER LETNEGA POROČILA SEKTORJA; -OPRAVLJANJE ZAHTEVNEJŠIH STROKOVNIH NALOG NA DELOVNEM PODROČJU; -VODENJE ZAHTEVNEJŠIH POSTOPKOV JAVNEGA NAROČANJA S PODROČJA DELA; -SODELOVANJE PRI PRIPRAV...,25.01.2021,Osrednjeslovenska,iskanjedela.si
DELAVEC V PROIZVODNJI IZDELKOV IZ PLASTIČNIH MAS - M/Ž,04. 02. 2021,VRHNIKA,"PLASTIT, proizvodnja izdelkov iz plastičnih mas, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647753&STATE=Osrednjeslovenska,"PRIPRAVA PROIZVODNJE, POSLUŽEVANJE STROJA, VIZUALNA KONTROLA IZDELKOV, PAKIRANJE IN OZNAČEVANJE IZDELKOV ",25.01.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ RAZREDNEGA POUKA ZA DELO V ODDELKU PODALJŠANEGA BIVANJA - M/Ž,28. 01. 2021,LJUBLJANA,OSNOVNA ŠOLA LIVADA,https://www.iskanjedela.si/search-jobs?jobId=2647614&STATE=Osrednjeslovenska,"VZGOJNO-IZOBRAŽEVALNO DELO, PRIPRAVA NANJ, DELO PO LETNEM DELOVNEM NAČRTU ŠOLE IN NAVODILIH VODSTVA ŠOLE ",25.01.2021,Osrednjeslovenska,iskanjedela.si
ZDRAVNIK SPECIALIST DERMATOVENEROLOGIJE - M/Ž,28. 01. 2021,LJUBLJANA,SŽ - ŽELEZNIŠKI ZDRAVSTVENI DOM LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2647780&STATE=Osrednjeslovenska,"DIAGNOSTICIRA, PREPREČUJE , ZDRAVI IN REHABILITIRA BOLEZNI S PODROČJA DERMATOVENEROLOGIJE. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
POMOČNIK (DIETNEGA) KUHARJA III - M/Ž,02. 02. 2021,LJUBLJANA,DOM STAREJŠIH OBČANOV LJUBLJANA-ŠIŠKA,https://www.iskanjedela.si/search-jobs?jobId=2647811&STATE=Osrednjeslovenska,"PRIPRAVLJANJE ZELENJAVE, SADJA IN DRUGIH SUROVIN PO NAROČILU ODGOVORNEGA KUHARJA ALI VODJE OPRAVLJANJE POMOČI PRI KUHANJU (PRIPRAVI) IN RAZDELJEVANJE OBROKOV POMIVANJE POSODE, HIGIENSKO VZDRŽEVANJE POSODE, OPREME, PRIPOMOČKOV, NAPRAV IN APARATOV I...",25.01.2021,Osrednjeslovenska,iskanjedela.si
TESAR - M/Ž,02. 02. 2021,DOMŽALE,"Tesarstvo in krovstvo, David Lončar s.p.",https://www.iskanjedela.si/search-jobs?jobId=2647870&STATE=Osrednjeslovenska,OPRAVLJANJE VSEH TESARSKIH DEL-KROVSKA DELA ,25.01.2021,Osrednjeslovenska,iskanjedela.si
KERAMIK - M/Ž,28. 01. 2021,LJUBLJANA,ISO STEKLARSTVO d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647831&STATE=Osrednjeslovenska,"KERAMIKI/KERAMIČARKE IPD. ROČNO ALI STROJNO PRIPRAVLJAJO KERAMIKO, PORCELAN, SANITARNE IZDELKE, OPEKO, PLOŠČICE IN BRUSILNA KOLESA. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
"SREDNJA MEDICINSKA SESTRA V INTENZIVNI NEGI (E035012), KLINIKA ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO KIRURGIJO - M/Ž",02. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2647845&STATE=Osrednjeslovenska,"IZVAJANJE PROCESA ZDRAVSTVENE NEGE PACIENTOV V INTENZIVNI NEGI IN SODELOVANJE V PROCESU ZDRAVLJENJA V OKVIRU ZDRAVSTVENEGA TIMA, IZVAJANJE MANJ ZAHTEVNIH IN SODELOVANJE PRI IZVAJANJU ZAHTEVNEJŠIH DIAGNOSTIČNO-TERAPEVTSKIH POSEGOV IN POSTOPKOV, PRI...",25.01.2021,Osrednjeslovenska,iskanjedela.si
SLIKOPLESKAR - M/Ž,08. 02. 2021,LJUBLJANA,"EKO OBNOVA, gradbeništvo in svetovanje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2639736&STATE=Osrednjeslovenska,SLIKOPLESKARSKA DELA. ,25.01.2021,Osrednjeslovenska,iskanjedela.si
NADZOR/2 -KOORDINATOR ZA VARNOST IN ZDRAVJE PRI DELU NA PROJEKTU ŽELEZNICE - M/Ž,30. 01. 2021,LJUBLJANA,"DRI upravljanje investicij, Družba za razvoj infrastrukture, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647873&STATE=Osrednjeslovenska,"IZVAJA NADZOR NAD IZVEDBO DEL V REPUBLIKI SLOVENIJI IN V TUJINI, V SKLADU S PREDPISI S PODROČJA VARNOSTI IN ZDRAVJA PRI DELU IN OPRAVLJA DELA NA PODROČJU KOORDINIRANJA VARNOSTI IN ZDRAVJA PRI DELU NA ZAČASNIH IN PREMIČNIH GRADBIŠČIH. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
EKONOM (VODJA KAVARNE) - M/Ž,04. 02. 2021,DOMŽALE,"MEDGENERACIJSKI CENTER BISTRICA, socialno varstvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647871&STATE=Osrednjeslovenska,"- NABAVA BLAGA IN STORITEV SKLADNO Z PLANOM NABAVE OZIROMA IZDANIH NAROČIL ODGOVORNIH V MGC BISTRICA, D.O.O., - PREVZEMANJE, SKLADIŠČENJE BLAGA IN ODGOVORNOST ZA ZALOGE, - IZDAJA BLAGA IN VODENJE USTREZNE EVIDENCE, - VODENJE IN DELO V KAVARNI, - P...",25.01.2021,Osrednjeslovenska,iskanjedela.si
SVETOVALEC ZA KOMUNALNE ZADEVE IN PROMET - M/Ž,02. 02. 2021,LJUBLJANA,OBČINA ŠKOFLJICA,https://www.iskanjedela.si/search-jobs?jobId=2647806&STATE=Osrednjeslovenska,"POMOČ PRI PRIPRAVI PREDPISOV IN DRUGIH ZAHTEVNEJŠIH GRADIV, ZBIRANJE, UREJANJE IN PRIPRAVA PODATKOV ZA OBLIKOVANJE ZAHTEVNEJŠIH GRADIV, SAMOSTOJNO OBLIKOVANJE MANJ ZAHTEVNIH GRADIV S PREDLOGI UKREPOV, VODENJE IN ODLOČANJE (glede na dana pooblastil...",25.01.2021,Osrednjeslovenska,iskanjedela.si
POSLOVNI SEKRETAR VII/1 V TAJNIŠTVU VODSTVA FAKULTETE - M/Ž,28. 01. 2021,LJUBLJANA,"UNIVERZA V LJUBLJANI, TEOLOŠKA FAKULTETA",https://www.iskanjedela.si/search-jobs?jobId=2647740&STATE=Osrednjeslovenska,"SAMOSTOJNO STROKOVNO OPRAVLJANJE ORGANIZACIJSKIH DEL NA DELOVNEM PODROČJU, IZVAJANJE OPERATIVNIH NALOG DELOVNEGA PODROČJA, SPREMLJANJE INFORMACIJ IN NOVOSTI NA DELOVNEM PODROČJU, OPRAVLJANJE DRUGIH NALOG, KI VSEBINSKO SODIJO V ŠIRŠE PODROČJE DELOV...",25.01.2021,Osrednjeslovenska,iskanjedela.si
ADMINISTRATOR - M/Ž,28. 01. 2021,LJUBLJANA,"SERENUS d.o.o.; SERENUS d.o.o., PE Ljubljana",https://www.iskanjedela.si/search-jobs?jobId=2647628&STATE=Osrednjeslovenska,DELO NA RECEPCIJI IN ADMINISTRACIJA ,25.01.2021,Osrednjeslovenska,iskanjedela.si
PRODAJALEC - M/Ž,24. 02. 2021,LJUBLJANA,ANTON DOLINAR - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI,https://www.iskanjedela.si/search-jobs?jobId=2647673&STATE=Osrednjeslovenska,PRODAJA V MESNICI. POMOČ PRI PREDELAVI MESA IN MLEKA. DELO JE DVOIZMENSKO. ,25.01.2021,Osrednjeslovenska,iskanjedela.si
FINANČNIK VII/1 - M/Ž,28. 01. 2021,LJUBLJANA,"RADIOTELEVIZIJA SLOVENIJA JAVNI ZAVOD, LJUBLJANA",https://www.iskanjedela.si/search-jobs?jobId=2647743&STATE=Osrednjeslovenska,IZDELAVA ANALIZ IN PRIPRAVLJANJE POROČIL SODELOVANJE Z OSTALIMI ENOTAMI EVIDENTIRANJE POSLOVNIH DOGODKOV IN IZDELAVA OBRAČUNOV USKLAJEVANJE ANALITIČNIH EVIDENC Z GLAVNO KNJIGO VSEBINSKO REŠEVANJE REKLAMACIJ IN USKLAJEVANJE ODPRTIH POSTAVK UREJANJE...,25.01.2021,Osrednjeslovenska,iskanjedela.si
MIZAR - M/Ž,02. 02. 2021,LJUBLJANA,ISO STEKLARSTVO d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647805&STATE=Osrednjeslovenska,"MIZARJI/MIZARKE IPD. IZDELUJEJO, OKRAŠUJEJO IN POPRAVLJAJO LESENO POHIŠTVO, VOZIČKE IN DRUGA VOZILA, KOLESA, DELE, LESENO OPREMO, VZORCE, MODELE IN DRUGE LESENE PREDMETE S POMOČJO ORODIJ ZA OBDELAVO LESA, LESNOOBDELOVALNIH STROJEV IN POSEBNIH ROČN...",25.01.2021,Osrednjeslovenska,iskanjedela.si
SVETOVALEC ZA INVESTICIJE IN KOMUNALNE ZADEVE - M/Ž,02. 02. 2021,LJUBLJANA,OBČINA ŠKOFLJICA,https://www.iskanjedela.si/search-jobs?jobId=2647846&STATE=Osrednjeslovenska,"POMOČ PRI PRIPRAVI PREDPISOV IN DRUGIH ZAHTEVNEJŠIH GRADIV, ZBIRANJE , UREJANJE IN PRIPRAVA PODATKOV ZA OBLIKOVANJE ZAHTEVNEJŠIH GRADIV, SAMOSTOJNO OBLIKOVANJE MANJ ZAHTEVNIH GRADIV S PREDLOGI UKREPOV, OPRAVLJANJE DEJANJ V ZVEZI Z IZDAJANJEM POTRD...",25.01.2021,Osrednjeslovenska,iskanjedela.si
VIŠJI KOORDINATOR ZA PODROČJE KMETIJSTVA V SKS ODDELEK ZA KMETIJSKO POLITIKO IN RAZVOJ PODEŽELJA - M/Ž,01. 02. 2021,LJUBLJANA,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE,https://www.iskanjedela.si/search-jobs?jobId=2647804&STATE=Osrednjeslovenska,"VODENJE JAVNE SLUŽBE S PODROČJA EKONOMIKE KMETIJSTVA, DAVKOV IN NEKATERIH UKREPOV RAZVOJA PODEŽELJA, KI ZAJEMA: USKLAJEVANJE DELA Z DRUGIMI ORGANIZACIJSKIMI ENOTAMI, ORGANI ALI INSTITUCIJAMI, REDNO SPREMLJANJE DOMAČE IN TUJE ZAKONODAJE IN DRUGIH A...",25.01.2021,Osrednjeslovenska,iskanjedela.si
STROKOVNI SODELAVEC- ZA DELO V SEKRETARIATU - M/Ž,30. 01. 2021,LJUBLJANA,"Slovenske železnice - Potniški promet, družba za opravljanje prevoza potnikov v notranjem in mednarodnem železniškem prometu, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647895&STATE=Osrednjeslovenska,"POVEZANA DELA NA PODROČJU KONTROLINGA, KADROVSKEM IN PRAVNEM PODROČJU, NAČRTOVANJE IN SPREMLJANJE REALIZACIJE, POROČANJE, PRIPRAVA ANALIZ, IZKAZOV IN GRADIV. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
VILIČARIST - M/Ž,01. 02. 2021,LJUBLJANA,"MILPRO STORITVE, PROIZVODNJA, TRGOVINA, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2647626&STATE=Osrednjeslovenska,DELO Z REGALNIM VILIČARJEM ,25.01.2021,Osrednjeslovenska,iskanjedela.si
OPERATER NA KEMIČNI LINIJI - M/Ž,28. 01. 2021,LJUBLJANA,GORNIK galvanizacija d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647850&STATE=Osrednjeslovenska,SKRB ZA TEKOČE DELO NA LINIJI IN SKRB ZA ČISTOČO DELOVNEGA MESTA ,25.01.2021,Osrednjeslovenska,iskanjedela.si
"SPECIALNI PEDAGOG II (E047072) ZA POTREBE UKC LJUBLJANA, PEDIATRIČNA KLINIKA, SL. ZA OTROŠKO PSIHIATRIJO - CENTER ZA AVTIZEM - M/Ž",04. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2627329&STATE=Osrednjeslovenska,"- NAČRTOVANJE, ORGANIZIRANJE IN IZVAJANJE KLINIČNEGA SPECIALNO-PEDAGOŠKEGA DELA, - OPRAVLJANJE BOLJ ZAHTEVNIH DIAGNOSTIČNIH IN TERAPEVTSKIH POSTOPKOV, - SVETOVALNO DELO S PACIENTI, ČLANI PACIENTOVEGA OŽJEGA IN ŠIRŠEGA OKOLJA, - SODELOVANJE V STROK...",25.01.2021,Osrednjeslovenska,iskanjedela.si
ZIDAR M/Ž - M/Ž,02. 02. 2021,LJUBLJANA,ISO STEKLARSTVO d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647809&STATE=Osrednjeslovenska,"ZIDARJI/ZIDARKE IPD. S KAMENJEM POLAGAJO OPEKE, REZANE KAMNE IN DRUGE VRSTE GRADBENIH BLOKOV V MALTO ZA GRADNJO STEN, VMESNIH ZIDOV, LOKOV IN DRUGIH STRUKTUR. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
STROKOVNI SODELAVEC - M/Ž,28. 01. 2021,LJUBLJANA,"MEDIPLUS, trgovina, storitve, svetovanje in posredništvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647807&STATE=Osrednjeslovenska,"USTREZNA STROKOVNA PREDSTAVITEV PROIZVODOV KUPCEM, SODELOVANJE PRI PREVZEMU BLAGA, PRIPRAVA BLAGA ZA PRODAJO, OZNAČEVANJE BLAGA, SVETOVANJE O PRAVILNI UPORABI MEDICINSKEGA PRIPOMOČKA, REŠEVANJE NEZAHTEVNIH REKLAMACIJ, POLNJENJE POLIC, DELO Z BLAGA...",25.01.2021,Osrednjeslovenska,iskanjedela.si
DIPLOMIRANA MEDICINSKA SESTRA/DIPL ZDRAVSTVENIK - OPERACIJSKA MED. SESTRA - M/Ž,24. 02. 2021,LJUBLJANA,KIRURŠKI SANATORIJ ROŽNA DOLINA d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647773&STATE=Osrednjeslovenska,"NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE NEGE PACIENTA Z RAZLIČNIMI BOLEZENSKIMI STANJI ZA VSA PODROČJA OPERATIVNE DEJAVNOSTI V PROSTORIH POSEBEJ TEHNIČNO OPREMLJENIH ZA IZVAJANJE OPERATIVNE DEJAVNOSTI. IZVAJANJE ZDRAVSTVENE NEGE ...",25.01.2021,Osrednjeslovenska,iskanjedela.si
PLESKAR - M/Ž,28. 01. 2021,LJUBLJANA,ISO STEKLARSTVO d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647832&STATE=Osrednjeslovenska,"PLESKARJI/PLESKARKE IPD. PRIPRAVLJAJO POVRŠINE STAVB IN DRUGIH KONSTRUKCIJ ZA PLESKANJE, NANAŠAJO ZAŠČITNE IN OKRASNE NANOSE BARV ALI PODOBNIH MATERIALOV ALI POLAGAJO TAPETE IN DRUGE PODOBNE MATERIALE NA NOTRANJE STENE IN STROPE ZGRADB. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
VIŠJI PRAVOSODNI SVETOVALEC (PDI) - STROKOVNI SODELAVEC - M/Ž,02. 02. 2021,LJUBLJANA,OKRAJNO SODIŠČE V LJUBLJANI,https://www.iskanjedela.si/search-jobs?jobId=2647737&STATE=Osrednjeslovenska,"PROUČEVANJE ZADEV, KI MU JIH DODELI SODNIK, PRIPRAVA STROKOVNE PODLAGE ZA SPREJEM ODLOČITVE, PRIPRAVA ODLOČITVE, PRIPRAVA OBRAZLOŽITVE ODLOČITVE, SPREMLJANJE IN PROUČEVANJE PRAKSE TUJIH SODIŠČ TER TUJE STROKOVNE LITERATURE, SPREJEMANJE VLOG IN IZJ...",25.01.2021,Osrednjeslovenska,iskanjedela.si
RAZISKOVALEC - M/Ž,28. 01. 2021,LJUBLJANA,"UNIVERZA V LJUBLJANI, BIOTEHNIŠKA FAKULTETA",https://www.iskanjedela.si/search-jobs?jobId=2647545&STATE=Osrednjeslovenska,"ZNANSTVENO RAZISKOVALNO DELO IN STROKOVNO DELO PRI RAZISKAVAH , STROKOVNO SODELOVANJE Z NAROČNIKI RAZISKOVALNIH NALOG , PRIPRAVLJANJE PISNIH POROČIL IN ELABORATOV O RAZISKAVI TER EKSPERTIZ , PRIPRAVLJANJE PREDLOGOV ZA NABAVLJANJE RAZISKOVALNE OPRE...",25.01.2021,Osrednjeslovenska,iskanjedela.si
PRODAJALEC V PRODAJNO INFORMACIJSKEM CENTRU - M/Ž,30. 01. 2021,LJUBLJANA,"Slovenske železnice - Potniški promet, družba za opravljanje prevoza potnikov v notranjem in mednarodnem železniškem prometu, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647877&STATE=Osrednjeslovenska,"OPRAVLJA DELA V KLICNEM CENTRU IN NA PRODAJNEM MESTU (PRODAJA, REŠEVANJE ZAHTEVNEJŠIH VPRAŠANJ / PRITOŽB, ZAHTEVNEJŠA KOMUNIKACIJA S STRANKAMI) - KOMUNIKACIJA PO TELEFONU IN ELEKTRONSKI POŠTI ",25.01.2021,Osrednjeslovenska,iskanjedela.si
"FINANČNIK V (1102) NA GENERALNEM URADU, V SEKTORJU ZA SPLOŠNE, PRAVNE IN EKONOMSKE ZADEVE, ODDELKU ZA FINANCE. - M/Ž",28. 01. 2021,LJUBLJANA,MINISTRSTVO ZA PRAVOSODJE UPRAVA RS ZA IZVRŠEVANJE KAZENSKIH SANKCIJ,https://www.iskanjedela.si/search-jobs?jobId=2647568&STATE=Osrednjeslovenska,"DELOVNO PODROČJE: VODENJE POSEBNIH EVIDENC (LASTNE DEJAVNOSTI, DI, OS, SLUŽBENIH VOZIL, ZAVAROVANJE, STROŠKOV TELEFONIJE, ODŠKODNINSKI ZAHTEVKI…) PREVERJANJE SKLADNOSTI DOKUMENTOV Z ZAKONSKIMI DOLOČILI, KI UREJAJO TO PODROČJE EVIDENTIRANJE PRISPEL...",25.01.2021,Osrednjeslovenska,iskanjedela.si
POSLOVNI ASISTENT - M/Ž,28. 01. 2021,LJUBLJANA,"CDE, NOVE TEHNOLOGIJE, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2647619&STATE=Osrednjeslovenska,"ADMINISTRATIVNA OPRAVILA VEZANA NA DELOVANJE DRUŽBE, POMOČ V KADROVSKEM IN FINANČNEM ODDELKU, PODPORA UPRAVI IN OSTALIM ODDELKOM PRI ADMINISTRACIJI IN ORGANIZACIJI, SPREJEMANJE IN IZDAJANJE DOKUMENTACIJE DRUŽBE, SKRB ZA INTERNI ARHIV DRUŽBE. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
"PSIHOLOG - DELO Z OSEBAMI S PSIHIČNO MOTNJO (E047050) ZA POTREBE UKC LJUBLJANA, PEDIATRIČNA KLINIKA, SLUŽBA ZA OTROŠKO PSIHIATRIJO, CENTER ZA AVTIZEM - M/Ž",04. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2647745&STATE=Osrednjeslovenska,"- UVAJANJE V KLINIČNO PSIHOLOŠKO DELO Z OSEBAMI S PSIHIČNO MOTNJO POD MENTORSTVOM DO ZAČETKA SPECIALIZACIJE, - OPRAVLJANJE MANJ ZAHTEVNIH PSIHODIAGNOSTIČNIH POSTOPKOV IN PSIHOLOŠKEGA SVETOVANJA POD MENTORSTVOM, - OPRAVLJANJE PREVENTIVNEGA DELA POD...",25.01.2021,Osrednjeslovenska,iskanjedela.si
VZGOJITELJ PREDŠOLSKIH OTROK - POMOČNIK VZGOJITELJA - M/Ž,28. 01. 2021,LJUBLJANA,VRTEC ŠENTVID,https://www.iskanjedela.si/search-jobs?jobId=2647561&STATE=Osrednjeslovenska,"POMOČ VZGOJITELJICI V SKUPINI,.. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
ZIDAR - M/Ž,08. 02. 2021,LJUBLJANA,"EKO OBNOVA, gradbeništvo in svetovanje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2639734&STATE=Osrednjeslovenska,ZIDARSKA DELA ,25.01.2021,Osrednjeslovenska,iskanjedela.si
CNC OPERATER - M/Ž,24. 02. 2021,LJUBLJANA,MIZARSTVO GREGOR ŽUŽEK S.P.,https://www.iskanjedela.si/search-jobs?jobId=2630527&STATE=Osrednjeslovenska,"SAMOSTOJNO UPRAVLJA LESNOOBDELOVALNE STROJE, ODGOVORNO OPRAVLJA DELA V MIZARSKI DELAVNICI. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
KOMERCIALIST - M/Ž,08. 02. 2021,LJUBLJANA,"PROMOBILE GRADBENI INŽENIRING, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2618117&STATE=Osrednjeslovenska,"IZDELAVA PONUDB, POPISOV, SPREMLJANJE JAVNIH RAZPISOV IN PRIPRAVA ZAHTEVANE DOKUMENTACIJE ZA JAVNA NAROČILA. ZAHTEVANO ZNANJE GRADBENE STROKE. ",25.01.2021,Osrednjeslovenska,iskanjedela.si
"SREDNJA MEDICINSKA SESTRA V NEGOVALNI ENOTI (E035017), KIRURŠKA KLINIKA, KLINIČNI ODDELEK ZA UROLOGIJO - M/Ž",04. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2584378&STATE=Osrednjeslovenska,"IZVAJANJE PROCESA ZDRAVSTVENE NEGE PACIENTOV V NEGOVALNI ENOTI, IZVAJANJE MANJ ZAHTEVNIH IN SODELOVANJE PRI IZVAJANJU ZAHTEVNEJŠIH DIAGNOSTIČNO TERAPEVTSKIH POSEGOV IN POSTOPKOV. SPREMLJANJE PACIENTOV NA RAZLIČNE DIAGNOSTIČNO TERAPEVTSKE POSEGE IN...",25.01.2021,Osrednjeslovenska,iskanjedela.si
DIETNI KUHAR IV - M/Ž,04. 02. 2021,DOMŽALE,"MEDGENERACIJSKI CENTER BISTRICA, socialno varstvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2641416&STATE=Osrednjeslovenska,"- SODELOVANJE PRI NAČRTOVANJU, ORGANIZIRANJU, USKLAJEVANJU IN KONTROLI DELA V KUHINJI (RAZPOREDI DELA, EVIDENCA DELOVNIH UR, IZMEN, BOLNIŠKIH DOPUSTOV,) - SODELUJE PRI SESTAVI JEDILNIKOV ZA NAVADNO IN DIETNO PREHRANO Z IZDELAVO RECEPTUR - DAJANJE ...",25.01.2021,Osrednjeslovenska,iskanjedela.si
FASADER - M/Ž,08. 02. 2021,LJUBLJANA,"PROMOBILE GRADBENI INŽENIRING, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2639740&STATE=Osrednjeslovenska,FASADERSKA DELA ,25.01.2021,Osrednjeslovenska,iskanjedela.si
MONTER SUHOMONTAŽNIH SISTEMOV - M/Ž,08. 02. 2021,LJUBLJANA,"EKO OBNOVA, gradbeništvo in svetovanje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2639737&STATE=Osrednjeslovenska,"IZDELAVA STEN, STROPOV IZ SUHOMONTAŽNIH MATERIALOV ",25.01.2021,Osrednjeslovenska,iskanjedela.si
