Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Sodelavec v oddelku nabave (m/ž),20.3.2021,Ljubljana,Elaphe d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-v-oddelku-nabave-mz-755305-755305/,V inovativnem in hitro rastočem podjetju Elaphe Pogonske Tehnologije d.o.o. iščemo SODELAVCA V ODDELKU NABAVE.Elaphe razvija in izdeluje kolesne elektromotorje za električna vozila sedanjosti in prihodnosti. Ponašamo se z najbolj naprednimi elektr...,18.2.2021,Osrednjeslovenska,optius.com
Prebiralec m/ž,20.3.2021,Ljubljana,Geaprodukt d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/prebiralec-mz-755377-755377/,"Podjetje Geaprodukt je največji distributer svežega sadja in zelenjave v Sloveniji. Smo v intenzivni fazi rasti in širimo svoje poslovanje v Sloveniji in tudi zunaj Slovenije, zato potrebujemo dinamične osebe, ki nam bodo pri tej rasti pomagale in...",18.2.2021,Osrednjeslovenska,optius.com
Blagajnik m/ž,20.3.2021,Ljubljana,Geaprodukt d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/blagajnik-mz-755373-755373/,"Podjetje Geaprodukt je največji distributer svežega sadja in zelenjave v Sloveniji. Smo v intenzivni fazi rasti in širimo svoje poslovanje v Sloveniji in tudi zunaj Slovenije, zato potrebujemo dinamične osebe, ki nam bodo pri tej rasti pomagale in...",18.2.2021,Osrednjeslovenska,optius.com
Poslovni analitik (m/ž),3.3.2021,Ljubljana,GEN-I d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/poslovni-analitik-mz-755297-755297/,"Verjameš, da je digitalna preobrazba veliko več kot zgolj nove IT rešitve? Želiš pomembno prispevati k prenovi in digitalizaciji poslovanja? Te veseli področje projektnega vodenja, analiziranja in optimizacije poslovnih procesov, sodelovanje pri r...",18.2.2021,Osrednjeslovenska,optius.com
Oskrbnik (m/ž) - PE Ljubljana,3.3.2021,Ljubljana,Automatic servis d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/oskrbnik-mz-pe-ljubljana-755274-755274/,/,18.2.2021,Osrednjeslovenska,optius.com
Orodjar v vzdrževalni orodjarni m/ž,28.2.2021,"Ljubljana, Ljubljana",LTH Castings d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/orodjar-v-vzdrzevalni-orodjarni-mz-755273-755273/,/,18.2.2021,Osrednjeslovenska,optius.com
Posluževalec stroja III m/ž,7.3.2021,Ljubljana,LTH Castings d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/posluzevalec-stroja-iii-mz-755272-755272/,"Izdelujemo inovativne, visoko kakovostne proizvode, katerih kupci so mednarodna podjetja avtomobilske industrije. Odlikujejo nas več kot 70-letna tradicija na področju razvoja, litja, obdelave in sestavljanja tlačnih orodij in ulitkov iz aluminije...",18.2.2021,Osrednjeslovenska,optius.com
Monter (m/ž) - Ljubljana,26.2.2021,Ljubljana,LES-MMS d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/monter-mz-ljubljana-755001-755001/,"Ključ vsakega uspešnega podjetja so njegovi zaposleni. Na naših delovnih mestih si želimo zadovoljnih ljudi, zato ustvarjamo okolje, v katerem lahko naši sodelavci razvijajo svoj potencial, ideje in kreativnost. Opazimo in cenimo ambicioznost ter ...",18.2.2021,Osrednjeslovenska,optius.com
Mehanik m/ž ,5.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/mehanik-mz-755299-755299/,/,18.2.2021,Osrednjeslovenska,optius.com
Mehanik za delo v proizvodnji m/ž,4.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/mehanik-za-delo-v-proizvodnji-mz-755300-755300/,/,18.2.2021,Osrednjeslovenska,optius.com
Upravljavec kontejnerske prekladalne mehanizacije (m/ž) v Ljubljani,20.3.2021,Ljubljana,Trenkwalder kadrovske storitve d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/upravljavec-kontejnerske-prekladalne-mehanizacije-mz-v-ljubljani-755271-755271/,"Si želite razgibanega dela na področju transporta? Postanite del uspešnega tima sodelavcev večjega priznanega podjetja. V enoti v Ljubljani iščejo upravljavca kontejnerske prekladalne mehanizacije, z željo po stabilni zaposlitvi. Prijavite se že d...",18.2.2021,Osrednjeslovenska,optius.com
Tehnik proizvodnje m/ž,26.2.2021,Mengeš,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/tehnik-proizvodnje-mz-755290-755290/,/,18.2.2021,Osrednjeslovenska,optius.com
Gradbeni inženir - vodja gradbišča m/ž,20.3.2021,teren po Sloveniji,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/gradbeni-inzenir-vodja-gradbisca-mz-755361-755361/,"Za našega naročnika, družbeno odgovorno podjetje, iščemo »Gradbenega inženirja – vodjo gradbišča m/ž«.",18.2.2021,Osrednjeslovenska,optius.com
Samostojni računovodja m/ž,17.3.2021,"Savinjska regija, Osrednjeslovenska regija",Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-racunovodja-mz-755301-755301/,/,18.2.2021,Osrednjeslovenska,optius.com
"Razvojni inženir VII/2 (III), šifra J017097 (m/ž)",26.2.2021,Ljubljana,AJPES,https://www.optius.com/iskalci/prosta-delovna-mesta/razvojni-inzenir-vii2-iii-sifra-j017097-mz-755175-755175/,"Na podlagi 25. člena Zakona o delovnih razmerjih (Ur. list RS, št. 21/13, 78/13 – popr., 47/15 – ZZSDT, 33/16 – PZ-F, 52/16, 15/17 – odl. US, 22/19 – ZPosS, 81/19 in 203/20 – ZIUPOPDVE) AJPES objavlja javno objavo prostega delovnega mesta v Centra...",18.2.2021,Osrednjeslovenska,optius.com
Produktni vodja (m/ž),20.3.2021,Komenda,KataleaConsulting d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/produktni-vodja-mz-755258-755258/,"Za našega naročnika, uspešno podjetje iz Komende, iščemo Produktnega vodjo. ",18.2.2021,Osrednjeslovenska,optius.com
Skladiščnik - 1 izmensko delo m/ž,19.3.2021,Ljubljana,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-1-izmensko-delo-mz-755229-755229/,Vas zanima delo v logistiki in imate opravljen izpit za viličarja? V Ljubljani iščemo izkušenega in motiviranega kandidata za enoizmensko delo v skladišču uspešnega podjetja (m/ž).,18.2.2021,Osrednjeslovenska,optius.com
Operater v farmacevtskem  podjetju m/ž,4.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/operater-v-farmacevtskem-podjetju-mz-755284-755284/,/,18.2.2021,Osrednjeslovenska,optius.com
Delavec za izdelavo polizdelkov m/ž,20.3.2021,Dol pri Ljubljani,KOROTAJ d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/delavec-za-izdelavo-polizdelkov-mz-755287-755287/,"Se želite pridružiti ekipi uspešnega slovenskega podjetja, ki išče osebo za opravljanje del in nalog za izdelavo polizdelkov? Vam dejstvo, da delovno mesto občasno zahteva fizično moč ni ovira?  V kolikor ste odgovorili pritrdilno, vas vabimo k či...",18.2.2021,Osrednjeslovenska,optius.com
Serviser medicinske opreme m/ž,20.3.2021,Ljubljana,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-medicinske-opreme-mz-755316-755316/,"Za našega naročnika, uspešno podjetje na področju medicinskih pripomočkov, iščemo kandidata za prosto delovno mesto ""Serviser medicinske opreme"" m/ž.",18.2.2021,Osrednjeslovenska,optius.com
Urejevalec - upravljalec linije m/ž,20.3.2021,"Idrija, Logatec",MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/urejevalec-upravljalec-linije-mz-755349-755349/,"Podjetje z dolgoletno tradicijo vabi med svoje vrste večje število sodelavcev, na delovno mesto ""Urejevalec - upravljalec linije m/ž.",18.2.2021,Osrednjeslovenska,optius.com
Referent za analize in javna naročila m/ž,20.3.2021,Ljubljana,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/referent-za-analize-in-javna-narocila-mz-755323-755323/,"Za našega naročnika, uspešno podjetje na področju medicinskih pripomočkov, iščemo kandidata za prosto delovno mesto ""Referent za analize in javna naročila"" m/ž.",18.2.2021,Osrednjeslovenska,optius.com
Prodajalec (m/ž) - Kamnik,28.2.2021,Kamnik -  SN Qlandia ,TEDi Betriebs d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-kamnik-755203-755203/,/,17.2.2021,Osrednjeslovenska,optius.com
Delavec v živilski proizvodnji (m/ž),1.3.2021,Trzin,AROMA GLOBAL d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/delavec-v-zivilski-proizvodnji-mz-755185-755185/,Podjetje AROMA GLOBAL d.o.o. se ukvarja z proizvodnjo in prodajo naravnega sladoleda ter veganskih sirov. Zaradi hitre rasti v živilskem proizvodnem obratu v Trzinu potrebujemo večje število delavcev za delo v proizvodnji.,17.2.2021,Osrednjeslovenska,optius.com
Vzdrževalec in serviser strojnih naprav - m/ž,21.2.2021,Ljubljana,POŠTA SLOVENIJE d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-in-serviser-strojnih-naprav-mz-755166-755166/,V svoj kolektiv vabimo Vzdrževalec in serviser strojnih naprav - m/ž,17.2.2021,Osrednjeslovenska,optius.com
"Sodelavec na področju računovodstva, financ in logistike m/ž",12.3.2021,Grosuplje,Lupit Pole d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-na-podrocju-racunovodstva-financ-in-logistike-mz-755147-755147/,"Znotraj mlade, dinamične in kreativne ekipe Lupit pole d.o.o. vabimo medse osebo, katere glavna naloga bo skrb za finance ter obstoječe parnterje. Smo podjetje s sedežem v Grosuplju, ki od leta 2010 razvija in proizvaja športno opremo. Zaradi rast...",17.2.2021,Osrednjeslovenska,optius.com
Skladiščni manipulant (m/ž),28.2.2021,Ljubljana,Spar Slovenija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscni-manipulant-mz-755149-755149/,/,17.2.2021,Osrednjeslovenska,optius.com
Tehnični sodelavec (m/ž),12.3.2021,Ljubljana,KOTO d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/tehnicni-sodelavec-mz-755140-755140/,"KOTO d.o.o. Ljubljana, je vodilna družba v Sloveniji za zbiranje, predelavo in trgovanje z živalskimi stranskimi proizvodi, prepoznavni tudi na področju predelave bioloških odpadkov in energije iz obnovljivih virov energije.V naši družbi zagotavlj...",17.2.2021,Osrednjeslovenska,optius.com
Picopek - kuhar (m/ž),18.3.2021,"Ljubljana, Bežigrad",Projekt studio d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/picopek-kuhar-mz-755114-755114/,"Iščemo pizzopeka - kuharja (m/ž) za delo v kolektivu polnem pozitivne energije. Če si za, se nam pridruži.",17.2.2021,Osrednjeslovenska,optius.com
Tekstopisec (WordPress) (m/ž),19.3.2021,Ljubljana,Agencija Agado d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/tekstopisec-wordpress-mz-755170-755170/,/,17.2.2021,Osrednjeslovenska,optius.com
Monter dvigal in tekočih stopnic m/ž,12.3.2021,Osrednjeslovenska,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/monter-dvigal-in-tekocih-stopnic-mz-755135-755135/,/,17.2.2021,Osrednjeslovenska,optius.com
Serviser dvigal in pomičnih stopnic m/ž,12.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-dvigal-in-pomicnih-stopnic-mz-755134-755134/,/,17.2.2021,Osrednjeslovenska,optius.com
Monter/električar - enoizmensko delo (m/ž),19.3.2021,Ljubljana,MANPOWER d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/monterelektricar-enoizmensko-delo-mz-755233-755233/,Super priložnost! Za našega naročnika iščemo Monterja - električarja m/ž  za enoizmensko delo v Ljubljani.,17.2.2021,Osrednjeslovenska,optius.com
Tehnik proizvodnje v Biofarmacevtiki Mengeš za vzorčenje m/ž,1.3.2021,Mengeš,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/tehnik-proizvodnje-v-biofarmacevtiki-menges-za-vzorcenje-mz-755178-755178/,/,17.2.2021,Osrednjeslovenska,optius.com
Laboratorijski analitik - Mengeš m/ž,8.3.2021,Mengeš,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/laboratorijski-analitik-menges-mz-755101-755101/,/,17.2.2021,Osrednjeslovenska,optius.com
Laboratorijski analitik m/ž,14.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/laboratorijski-analitik-mz-755132-755132/,/,17.2.2021,Osrednjeslovenska,optius.com
Operater na previjalniku kartonskega stroja (m/ž),22.2.2021,"Količevo, Domžale","Količevo Karton, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/operater-na-previjalniku-kartonskega-stroja-mz-755086-755086/,"Smo veliko podjetje iz avstrijske skupine Mayr Melnhof Karton GmbH, ki je največji proizvajalec premaznih kartonov iz vračljivega papirja tako na evropskem kot na svetovnem trgu. Podjetje ima dolgoletno tradicijo proizvodnje kartona na Količevem i...",16.2.2021,Osrednjeslovenska,optius.com
Referent v CS-U m/ž,26.2.2021,Ljubljana,DPD d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/referent-v-cs-u-mz-755078-755078/,"DPD V Sloveniji je članica DPDgroup, druge največje mednarodne dostavne mreže v Evropi. Pod svojim okriljem združuje inovativno tehnologijo in lokalno znanje, ter tako zagotavlja prilagodljivo in uporabniku prijazno storitev.Naši uslužbenci predst...",16.2.2021,Osrednjeslovenska,optius.com
"Referent za poizvedbe, komisioniranje in izdajo blaga (m/ž)",23.2.2021,Ljubljana,DPD d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/referent-za-poizvedbe-komisioniranje-in-izdajo-blaga-mz-755064-755064/,"DPD V Sloveniji je članica DPDgroup, druge največje mednarodne dostavne mreže v Evropi. Pod svojim okriljem združuje inovativno tehnologijo in lokalno znanje, ter tako zagotavlja prilagodljivo in uporabniku prijazno storitev.Naši uslužbenci predst...",16.2.2021,Osrednjeslovenska,optius.com
Serviser (m/ž),18.3.2021,teren po Sloveniji,Klintek d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-mz-755061-755061/,"Podjetje Klintek d.o.o. zaposli novega sodelavca na delovno mesto serviser. Delo zajema popravilo čistilinih strojev, sesalnikov in naročanje rezervnih delov. Delo je dinamično in kreativno.",16.2.2021,Osrednjeslovenska,optius.com
Prodajalec za delo v salonu kopalniške opreme (m/ž),28.2.2021,Ljubljana,"Tapro trgovina, d.o.o., Ljubljana",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-za-delo-v-salonu-kopalniske-opreme-mz-754983-754983/,"Tapro trgovina d.o.o. je podjetje, ki se ukvarja z veleprodajo in maloprodajo kakovostnih izdelkov za gradnjo in obnovo kopalnic priznanih proizvajalcev.Kupci, vse od arhitektov, projektantov, inštalaterjev do obrtnikov in končnih uporabnikov, v T...",16.2.2021,Osrednjeslovenska,optius.com
Čistilka (m/ž) - Ljubljana,18.3.2021,Ljubljana,EES sistemi d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/cistilka-mz-ljubljana-755036-755036/,Podjetje EES sistemi d.o.o. v svojo uspešno in perspektivno delovno sredino vabimo novega sodelavca/ko. ,16.2.2021,Osrednjeslovenska,optius.com
Vodja proizvodnje m/ž,18.3.2021,Ljubečna,Šumer d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-proizvodnje-mz-754986-754986/,"Podjetje Šumer d.o.o. pokriva vsa področja industrije, in sicer od razvoja, izdelave, trženja in servisiranja izdelkov, ki so namenjeni tako domačemu kot tujemu trgu. Posredno je mogoče najti izdelke podjetja na skoraj vseh tržiščih sveta, saj so ...",16.2.2021,Osrednjeslovenska,optius.com
Ključavničar (m/ž) v Ljubljani,18.3.2021,Ljubljana,Trenkwalder kadrovske storitve d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/kljucavnicar-mz-v-ljubljani-755079-755079/,"Naveličani večizmenskega dela? Postanite del uspešnega tima sodelavcev večjega priznanega podjetja, ki ima po vsej Sloveniji razširjeno široko mrežo lastnih delavnic. V delavnici v Ljubljani potrebujejo več izkušenih vzdrževalcev, ključavničarjev,...",16.2.2021,Osrednjeslovenska,optius.com
Strokovni sodelavec v kontrolingu m/ž,15.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-v-kontrolingu-mz-755075-755075/,/,16.2.2021,Osrednjeslovenska,optius.com
Strokovni sodelavec za obračun plač (m/ž),26.2.2021,Ljubljana,FMG kadrovska agencija d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-za-obracun-plac-mz-754949-754949/,"Uspešno slovensko podjetje, z dolgoletno tradicijo, v svojo ekipo vabi osebo za obračun plač, z izkušnjami s področja dela. V kolikor želite skupaj z nami dosegati zastavljene cilje, vas vabimo k čim prejšnji prijavi.",16.2.2021,Osrednjeslovenska,optius.com
Konfekcionar hidravličnih cevi v poslovalnici Ljubljana (m/ž),11.3.2021,Ljubljana,HANSA-FLEX-Nova d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/konfekcionar-hidravlicnih-cevi-v-poslovalnici-ljubljana-mz-754145-754145/,HANSA-FLEX je eden izmed vodilnih ponudnikov na svetu za obsežne rešitve za hidravlične sisteme. Stranke vseh panog zaupajo že več kot 50 let kakovosti in zanesljivosti naših izdelkov in storitev.Naša ponudba seže od preprostih hidravličnih gibkih...,15.2.2021,Osrednjeslovenska,optius.com
Komisionar (m/ž) v Cash & Carry Slovenčeva,1.3.2021,Ljubljana,"Mercator, d.d.",https://www.optius.com/iskalci/prosta-delovna-mesta/komisionar-mz-v-cash-and-carry-slovenceva-754868-754868/,"Skupina Mercator je ena največjih gospodarskih skupin v Sloveniji ter v celotni regiji Jugovzhodne Evrope. Sestavljajo jo trgovske družbe. V Sloveniji je prisotna z desetimi, na ostalih trgih Jugovzhodne Evrope pa v okviru Skupine Mercator posluje...",15.2.2021,Osrednjeslovenska,optius.com
Serviser monter (m/ž) prodajnih avtomatov v AS Ljubljana,2.3.2021,teren,Automatic servis d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-monter-mz-prodajnih-avtomatov-v-as-ljubljana-754845-754845/,/,15.2.2021,Osrednjeslovenska,optius.com
Serviser (m/ž) ,2.3.2021,na sedežu podjetja v AS Ljubljana,Automatic servis d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-mz-754841-754841/,/,15.2.2021,Osrednjeslovenska,optius.com
Proizvodni delavci - več prostih mest (m/ž),17.3.2021,Ljubljana,KOTO d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/proizvodni-delavci-vec-prostih-mest-mz-754854-754854/,"Stalna rast in širitev poslovanja nam omogočata, da nudimo odlične možnosti zaposlitve v proizvodnji. Zanesljivi in odgovorni kandidati so vedno dobrodošli v naši družbi. Družba KOTO d.o.o. s sedežem v Ljubljani, je proizvodno in trgovsko podjetje...",15.2.2021,Osrednjeslovenska,optius.com
"UX, UI dizajner (m/ž)",1.3.2021,Ljubljana,Metronik d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/ux-ui-dizajner-mz-754712-754712/,Metronik sodi med vodilne ponudnike rešitev v skladu z iniciativama Industrija 4.0 in industrijski internet stvari (IIoT). Smo vodilni regionalni ponudnik sistemov za avtomatizacijo in proizvodno informatiko. Zavezani smo k odličnosti na področju ...,15.2.2021,Osrednjeslovenska,optius.com
Kotlovničar (m/ž) v Kranju,16.3.2021,Kranj,Trenkwalder kadrovske storitve d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/kotlovnicar-mz-v-kranju-754931-754931/,"Pridružite se slovenskemu podjetju, ki že vrsto let uspešno deluje v tekstilni industrij! Nudijo vam delo v eni izmeni, konkurenčno plačilo ter delovno okolje, kjer bodo vaše izkušnje cenjene in nagrajene. ",15.2.2021,Osrednjeslovenska,optius.com
Elektromehanik m/ž,7.3.2021,Ljubljana,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/elektromehanik-mz-754723-754723/,/,15.2.2021,Osrednjeslovenska,optius.com
Višji referent za omrežje (m/ž) ,23.2.2021,Ljubljana,Elektro Ljubljana d.d.,https://www.optius.com/iskalci/prosta-delovna-mesta/visji-referent-za-omrezje-mz-754634-754634/,"Z znanjem, izkušnjami in stalnim razvojem zagotavljamo trajnosten distribucijski sistem za zanesljivo, varno ter kakovostno oskrbo z električno energijo.Družba Elektro Ljubljana d.d. objavlja javni razpis za prosto delovno mesto: Višji referent za...",15.2.2021,Osrednjeslovenska,optius.com
Operater Enotnega klicnega centra – EKC (m/ž),23.2.2021,Ljubljana,Elektro Ljubljana d.d.,https://www.optius.com/iskalci/prosta-delovna-mesta/operater-enotnega-klicnega-centra-ekc-mz-754638-754638/,"Z znanjem, izkušnjami in stalnim razvojem zagotavljamo trajnosten distribucijski sistem za zanesljivo, varno ter kakovostno oskrbo z električno energijo.Družba Elektro Ljubljana d.d. objavlja javni razpis za prosto delovno mesto: Operater Enotnega...",15.2.2021,Osrednjeslovenska,optius.com
Mesar m/ž,2.3.2021,Logatec,Kariera d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/mesar-mz-754870-754870/,/,15.2.2021,Osrednjeslovenska,optius.com
Skrbnik ključnih kupcev (m/ž) ,28.2.2021,Logatec,"Kele & Kele, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/skrbnik-kljucnih-kupcev-mz-751377-751377/,Kele&Kele d.o.o. oziroma Mlekarna Krepko je prva slovenska ekološka mlekarna in tržni vodja na področju dobave izdelkov iz ekološko pridelanega mleka. Poseben poudarek dajemo tradicionalnemu kefirju in BIO/ekološkim mlečnim izdelkom za otroke.V sv...,14.2.2021,Osrednjeslovenska,optius.com
Strokovnjak za optimizacijo spletnih strani m/ž,15.3.2021,"Ljubljana, lahko tudi delo od doma",VSISI d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovnjak-za-optimizacijo-spletnih-strani-mz-754684-754684/,"Vsisi je vodilno podjetje na področju spletnega marketinga. Kot zastopnik mednarodnega podjetja, smo razvili orodja in tehnike, ki naši partnerjem pomagajo do novih strank preko spletnih medijev in preko spletnih kanalov. Z enakim poslovnim modelo...",12.2.2021,Osrednjeslovenska,optius.com
Wordpress izdelovalec spletnih strani  m/ž,14.3.2021,lahko na sedežu ali od doma,VSISI d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/wordpress-izdelovalec-spletnih-strani-mz-754682-754682/,"Razumeš HTML programski jezik. Imaš znanje postavitve spletnih strani. Imaš znanje o postavitvi spletnih stran. Obvladaš delo z Wordpress in postavitev strani v Wordpress. Znaš organizirati delo, voditi projekt. Si sposoben komunicirati z naročnik...",12.2.2021,Osrednjeslovenska,optius.com
Pomoč strankam (m/ž),24.2.2021,"Ljubljana, (delo v PE Ljubljana ali PE Radovljica)","PR, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/pomoc-strankam-mz-754674-754674/,"Extreme Vital je eno vodilnih podjetji na področju prodaje koles, smuči, desk za sneg, tekaških čevljev in pripadajočih oblačil in opreme na slovenskem trgu. V svojem segmentu je največji internetni trgovec v Sloveniji in tudi širše. Zaradi širjen...",12.2.2021,Osrednjeslovenska,optius.com
Komisionar (m/ž) - eno izmensko delo,14.3.2021,Dol pri Ljubljani,KOROTAJ d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/komisionar-mz-eno-izmensko-delo-754716-754716/,"Imate izkušnje s komisioniranjem?Za našega naročnika, uspešno mednarodno podjetje, iščemo osebo za delo v skladišču.Možen je takojšnji pričetek dela.",12.2.2021,Osrednjeslovenska,optius.com
Proizvodni delavec m/ž (2-izmensko delo),14.3.2021,Dol pri Ljubljani,KOROTAJ d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/proizvodni-delavec-mz-2-izmensko-delo-754711-754711/,"Imate dobro fizično kondicijo in lasten prevoz? Vabimo vas k čimprejšnji prijavi, da se pridružite ekipi v uspešnem mednarodnem podjetju.Nudimo takojšnjo zaposlitev.",12.2.2021,Osrednjeslovenska,optius.com
Viličarist (m/ž),14.3.2021,Dol pri Ljubljani,KOROTAJ d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vilicarist-mz-754708-754708/,"Imate izpit, ter izkušnje z vožnjo viličarja?Naš naročnik je uspešno slovensko podjetje, ki v svoj kolektiv vabi viličarista m/ž, za dolgoročno sodelovanje.Možnost takojšnjega pričetka z delom.",12.2.2021,Osrednjeslovenska,optius.com
Vodja projektov I (m/ž) v Ljubljani,28.2.2021,Ljubljana,ESPADA d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projektov-i-mz-v-ljubljani-754673-754673/,"Podjetje ESPADA je kadrovska agencija, ki se ukvarja z iskanjem in zagotavljanjem kakovostnega kadra za potrebe delodajalcev.",12.2.2021,Osrednjeslovenska,optius.com
Mesar (m/ž),28.2.2021,Ljubljana z okolico,ESPADA d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/mesar-mz-754678-754678/,"Podjetje ESPADA je kadrovska agencija, ki se ukvarja z iskanjem in zagotavljanjem kakovostnega kadra za potrebe delodajalcev.",12.2.2021,Osrednjeslovenska,optius.com
Izvajalec Facebook in Google Adwords oglaševanja (m/ž),15.3.2021,Ljubljana,VSISI d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/izvajalec-facebook-in-google-adwords-oglasevanja-mz-754688-754688/,"Vsisi je vodilno podjetje na področju spletnega marketinga. Kot zastopnik mednarodnega podjetja, smo razvili orodja in tehnike, ki naši partnerjem pomagajo do novih strank preko spletnih medijev in preko spletnih kanalov. Z enakim poslovnim modelo...",12.2.2021,Osrednjeslovenska,optius.com
Upravljalec družbenih omrežij (m/ž),14.3.2021,"Ljubljana, ali od doma",VSISI d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/upravljalec-druzbenih-omrezij-mz-754691-754691/,"Vsisi je vodilno podjetje na področju spletnega marketinga. Kot zastopnik mednarodnega podjetja, smo razvili orodja in tehnike, ki naši partnerjem pomagajo do novih strank preko spletnih medijev in preko spletnih kanalov. Z enakim poslovnim modelo...",12.2.2021,Osrednjeslovenska,optius.com
Projektni vodja m/ž,26.2.2021,Ljubljana,4FUTURE DGT AGENCY d.o.o.,https://www.optius.com/iskalci/prosta-delovna-mesta/projektni-vodja-mz-754590-754590/,"V digitalni agenciji 4Future Agency iščemo (senior) project managerja. Podjetje je na trgu prisotno že od leta 2015 (prej še pod drugim imenom) in aktivno sodeluje z različnimi podjetji na področju spletnega oglaševanja (Facebook, Instagram, Youtu...",12.2.2021,Osrednjeslovenska,optius.com
Vodilni finančnik m/ž,28.2.2021,Velenje ali Ljubljana,"Hisense Gorenje Europe, d.o.o.",https://www.optius.com/iskalci/prosta-delovna-mesta/vodilni-financnik-mz-754525-754525/,Skupina Gorenje je med vodilnimi evropskimi ponudniki aparatov za dom. Kot del mednarodne skupine Hisense smo s svojimi aparati prisotni v domovih kupcev v več kot 160 državah sveta. Dostop do najsodobnejših tehnologij in vrhunskega znanja nam omo...,12.2.2021,Osrednjeslovenska,optius.com
