Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Keramičar (m/ž),04.03.2021,Šmarje pri Jelšah,"F.B.G., gradbena dela, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279297/Keramicar-mz/,  Polaganje keramičnih ploščic.  Število delovnih mest: 5,02.02.2021,Savinjska,deloglasnik.si
Zidar (m/ž),04.03.2021,Šmarje pri Jelšah,"F.B.G., gradbena dela, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279298/Zidar-mz/,  Zidanje in ometavanje.  Število delovnih mest: 8,02.02.2021,Savinjska,deloglasnik.si
Pomočnik keramičarskih del (m/ž),26.02.2021,Slovenske Konjice,"SGD IN STORITVE, gradbene storitve, trgovina in oddaja apartmajev, Mihaela Kotnik s.p.",https://www.deloglasnik.si/Zaposlitev/279057/Pomocnik-keramicarskih-del-mz/,"  Pomoč pri polaganju keramike, pomoč pri izvedbi hidroizolacijskih del.",27.01.2021,Savinjska,deloglasnik.si
Strojnik TGM (m/ž),25.02.2021,Žalec,"NERINVEST nepremičnine, ekologija, rudarstvo d.o.o.",https://www.deloglasnik.si/Zaposlitev/278991/Strojnik-TGM-mz/,"  Upravljanje, vzdrževanje težke gradbene mehanizacije.  Število delovnih mest: 3",26.01.2021,Savinjska,deloglasnik.si
Vzdrževalec opreme v kamnolomu (m/ž),25.02.2021,Žalec,"NERINVEST nepremičnine, ekologija, rudarstvo d.o.o.",https://www.deloglasnik.si/Zaposlitev/278990/Vzdrzevalec-opreme-v-kamnolomu-mz/,  Vzdrževanje težke gradbene mehanizacije.  Število delovnih mest: 2,26.01.2021,Savinjska,deloglasnik.si
Natakar (m/ž),24.02.2021,Žalec,"GOSTINSTVO, SEBASTIAN MOŽINA s.p.",https://www.deloglasnik.si/Zaposlitev/278951/Natakar-mz/,"  V restavraciji želimo v strežbi okrepiti ekipo, zato iščemo usposobljenega natakarja/natakarico.  Opis del in nalog: - strokovna strežba hrane in pijače gostom - blagajniško poslovanje - skrb za urejenost lokala - delo s strankami in komunikacij...",26.01.2021,Savinjska,deloglasnik.si
Zidar (m/ž),21.02.2021,Velenje,"DVS STORITVE, urejanje okolice, d. o. o.",https://www.deloglasnik.si/Zaposlitev/278867/Zidar-mz/,"  Zidanje, ometi, opažanje, pomoč pri polaganju robnikov in tlakovanju.",22.01.2021,Savinjska,deloglasnik.si
Traktorist / bagerist / delavec na terenu (m/ž),21.02.2021,Velenje,"DVS STORITVE, urejanje okolice, d. o. o.",https://www.deloglasnik.si/Zaposlitev/278866/Traktorist-bagerist-delavec-na-terenu-mz/,  - prevozi raznih materialov na delovišča - razna dela na deloviščih - delo z bagrom,22.01.2021,Savinjska,deloglasnik.si
Magister farmacije (m/ž),19.03.2021,Trbovlje,Lekarna Pušnik d.o.o.,https://www.deloglasnik.si/Zaposlitev/280038/Magister-farmacije-mz/,  V Lekarni Pušnik iščemo magistro ali magistra farmacije s strokovnim izpitom za delovno mesto svetovalca v lekarni v Trbovljah.,17.02.2021,Zasavska,deloglasnik.si
Mesar (m/ž),28.02.2021,Trbovlje,Mercator d.d.,https://www.deloglasnik.si/Zaposlitev/279624/Mesar-mz/,  K sodelovanju vabimo nove sodelavce za delo na delovnem mestu:   Mesar (m/ž) v Trbovljah.  Vaše delo bo zajemalo: - prodajo mesa in mesnih izdelkov - razkosavanje mesa in pripravo mesnih izdelkov za prodajo - svetovanje kupcem in seznanjanje z n...,11.02.2021,Zasavska,deloglasnik.si
Prodajalec (m/ž),26.02.2021,Zagorje,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/280014/Prodajalec-mz/,  Za delo v trgovini Spar Zagorje iščemo:   Prodajalca (m/ž) na oddelku pijač.  Vaše naloge bodo: - pomoč kupcem pri izbiri blaga - polnjenje polic na oddelku pijače - delo na oddelku pijače - delo na blagajni - skrb za urejenost trgovine,17.02.2021,Zasavska,deloglasnik.si
Samostojni prodajalec (m/ž),02.03.2021,Hrastnik,Mercator d.d.,https://www.deloglasnik.si/Zaposlitev/280003/Samostojni-prodajalec-mz/,  K sodelovanju vabimo nove sodelavce (m/ž) za delo na delovnem mestu:  Samostojni prodajalec (m/ž) v Centru tehnike in gradnje Hrastnik (gradbeni oddelek).  Vaše delo bo zajemalo:  - prodajo blaga - manipulacijo težkega blaga - svetovanje kupcem ...,17.02.2021,Zasavska,deloglasnik.si
Delavec na žagi (m/ž),06.03.2021,Trbovlje,ŽAGA TRBOVLJE D.O.O. DRUŽBA ZA PROIZVODNJO IN TRGOVINO Z LESOM,https://www.deloglasnik.si/Zaposlitev/279504/Delavec-na-zagi-mz/,  Iščejo se delavci/ke za preprosta dela v predelovalnih dejavnostih.,04.02.2021,Zasavska,deloglasnik.si
Strojnik - viličarist (m/ž),06.03.2021,Trbovlje,ŽAGA TRBOVLJE D.O.O. DRUŽBA ZA PROIZVODNJO IN TRGOVINO Z LESOM,https://www.deloglasnik.si/Zaposlitev/279503/Strojnik-vilicarist-mz/,  Išče se kandidat/ka za delovno mesto:   Upravljalec strojev gradbene mehanizacije (m/ž).,04.02.2021,Zasavska,deloglasnik.si
Elektromonter (m/ž),23.02.2021,"Ljubljana, Logatec, Žiri, Cerknica, Domžale, Ivančna Gorica, Trbovlje, Kočevje","ELEKTRO LJUBLJANA, PODJETJE ZA DISTRIBUCIJO ELEKTRIČNE ENERGIJE, D.D.",https://www.deloglasnik.si/Zaposlitev/279825/Elektromonter-mz/,  Družba Elektro Ljubljana d.d. objavlja javni razpis za 9 prostih delovnih mestih:  Elektromonter (m/ž).  Vaše naloge bodo:  - opravljanje elektromonterskih del - opravljanje izterjav pri neplačnikih - vodenje evidenc - urejanje delovnega okolja ...,15.02.2021,Zasavska,deloglasnik.si
Delavec za lažja dela v proizvodnji (m/ž),19.03.2021,Izlake,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279978/Delavec-za-lazja-dela-v-proizvodnji-mz/,"  Uspešno podjetje, ki se ponaša s skoraj 70-letno tradicijo na področju izdelave izdelkov za električne inštalacije za stanovanja ter v industrijske in energetske namene na globalnem tržišču. Zavedajo se, da so zaposleni s svojim znanjem in sposo...",17.02.2021,Zasavska,deloglasnik.si
Mesar (m/ž),28.02.2021,Trbovlje,Mercator d.d.,https://www.deloglasnik.si/Zaposlitev/279469/Mesar-mz/,  K sodelovanju vabimo nove sodelavce za delo na delovnem mestu:  Mesar (m/ž) v Trbovljah.  Vaše delo bo zajemalo: - prodajo mesa in mesnih izdelkov - razkosavanje mesa in pripravo mesnih izdelkov za prodajo - svetovanje kupcem in seznanjanje z no...,03.02.2021,Zasavska,deloglasnik.si
Dostavljalec - skladiščnik (m/ž),20.03.2021,Litija,HRM REŠITVE d.o.o.,https://www.deloglasnik.si/Zaposlitev/280056/Dostavljalec-skladiscnik-mz/,"  Za našega naročnika, ki se ukvarja z distribucijo iščemo novega sodelavca / sodelavko za delovno mesto.  Dostavljalec - skladiščnik (m/ž).  Na delovnem mestu boste opravljali naslednje naloge: - dostava blaga s kombijem po Sloveniji, včasih tudi...",19.02.2021,Zasavska,deloglasnik.si
Delavec na avtomatiziranem stroju (m/ž),13.03.2021,Trbovlje,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279700/Delavec-na-avtomatiziranem-stroju-mz/,"  Podjetje, čigar proizvodnja deluje v skladu s smernicami industrije 4.0., vabi v svoj kolektiv kandidata, ki bo skrbel za visoko tehnološko napreden stroj.  Vaše naloge: - nalaganje formatov na stroj - upravljanje stroja - kontrola kvalitete",11.02.2021,Zasavska,deloglasnik.si
CNC operater (m/ž),26.02.2021,Trbovlje,"KOVIT PROJEKTI, PROJEKTIRANJE, IZDELAVA IN MONTAŽA KOVINSKIH IZDELKOV, D.O.O.",https://www.deloglasnik.si/Zaposlitev/279061/CNC-operater-mz/,  Delo in pričakovanja:  - samostojno izvajanje strojnih obdelav po delavniški dokumentaciji - pravilno nastavljanje strojev in orodja - programiranje (ni pogoj) in posluževanje CNC strojev,27.01.2021,Zasavska,deloglasnik.si
Varnostnik (m/ž),19.02.2021,Trbovlje,"VAROVANJE GALEKOM, družba za varovanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279749/Varnostnik-mz/,  Varovanje objektov in premoženja.,11.02.2021,Zasavska,deloglasnik.si
Voznik tovornega vozila (m/ž),28.02.2021,Litija,"MIRELI TRANSPORT IN POSREDNIŠTVO, MIRKO TOMAŽIČ, S.P.",https://www.deloglasnik.si/Zaposlitev/279829/Voznik-tovornega-vozila-mz/,  Vožnja kamiona po Sloveniji.,15.02.2021,Zasavska,deloglasnik.si
Elektromonter (m/ž),12.03.2021,Hrastnik,VISITOR EDIN LJALJIĆ S.P.,https://www.deloglasnik.si/Zaposlitev/279621/Elektromonter-mz/,  Polaganje kablov.  Število delovnih mest: 4,10.02.2021,Zasavska,deloglasnik.si
Monter - pomočnik monterja (m/ž),12.03.2021,Zagorje ob Savi,"NEJC LOVŠE, S.P., MONTAŽA POHIŠTVA IN KUHINJ",https://www.deloglasnik.si/Zaposlitev/279651/Monter-pomocnik-monterja-mz/,"  Montaža pohištva, raznos, čiščenje - po dogovoru z vodilnim monterjem.  Število delovnih mest: 2  Montaža tudi v tujini.",10.02.2021,Zasavska,deloglasnik.si
Avtoličar (m/ž),11.03.2021,Litija,AVTOSERVIS BLAŽ ROZINA S.P.,https://www.deloglasnik.si/Zaposlitev/279582/Avtolicar-mz/,"  - lakiranje, poliranje, priprava vozil",09.02.2021,Zasavska,deloglasnik.si
Voznik kamiona (m/ž),28.02.2021,Litija,"AVTOPREVOZNIŠTVO VERBE, PREVOZNE STORITVE, D.O.O.",https://www.deloglasnik.si/Zaposlitev/279205/Voznik-kamiona-mz/,"  Vožnja, naklad in razklad tovora.",29.01.2021,Zasavska,deloglasnik.si
Proizvodni delavec v steklarstvu (m/ž),04.03.2021,Boštanj,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/280042/Proizvodni-delavec-v-steklarstvu-mz/,"  Za našega naročnika, ki sodi med vodilne proizvajalce kakovostnih PVC oken in vrat v Sloveniji iščemo kandidata za delovno mesto:  Proizvodni delavec v steklarstvu (m/ž).  Vaše delo bo obsegalo:  - Opravljanje (pomožnih) del na steklarskih stroj...",18.02.2021,Posavska,deloglasnik.si
Elektrikar (m/ž),17.03.2021,Sevnica,"ELEKTRO, DAMJAN POPELAR S.P.",https://www.deloglasnik.si/Zaposlitev/279859/Elektrikar-mz/,  Elektroinštalacijska dela na terenu.,15.02.2021,Posavska,deloglasnik.si
Asfalter (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279043/Asfalter-mz/,"  - izvedba zahtevnih asfalterskih del (premazi stikov, delo na lopati, prebrizgi, rušenja, rezanja,…) - upoštevanje vseh predpisanih ukrepov iz izjave o varnosti in zdravju pri delu - ostale naloge po nalogu nadrejenega",27.01.2021,Posavska,deloglasnik.si
Voznik motornih vozil (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279046/Voznik-motornih-vozil-mz/,  - prevoz vseh vrst tovora  - pluženje snega in posipavanje cest (po potrebi dežurstvo)  - opravljanje manjših vzdrževalnih del na vozilu  - vodenje vse predpisane dokumentacije v zvezi z vozilom  - čiščenje vozila  - dnevni pregled vozila  Števi...,27.01.2021,Posavska,deloglasnik.si
Delovodja asfalterskih ekip (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279045/Delovodja-asfalterskih-ekip-mz/,"  - dnevno razporejanje delavcev na posamezne delovne naloge in sestavljanje delovnih skupin, v skladu s planom napredovanja gradbenih del in usposobljenostjo posameznih delavcev - mikro-organizacija gradbišča in vodenje manjših gradbišč - skrb za...",27.01.2021,Posavska,deloglasnik.si
Asfalter (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279044/Asfalter-mz/,"  - izvedba zahtevnih asfalterskih del (premazi stikov, delo na grebljici, prebrizgi, rušenja, rezanja,…) - upoštevanje vseh predpisanih ukrepov iz izjave o varnosti in zdravju pri delu - nastavljanje višin in določanje  - risanje profilov/linij -...",27.01.2021,Posavska,deloglasnik.si
Asfalter (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279042/Asfalter-mz/,"  - izvedba zahtevnih asfalterskih del (premazi stikov, delo na grebljici, prebrizgi, rušenja, rezanja,…) - upoštevanje vseh predpisanih ukrepov iz izjave o varnosti in zdravju pri delu - nastavljanje višin in določanje - risanje profilov/linij - ...",27.01.2021,Posavska,deloglasnik.si
Strojnik mehanizacije (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279041/Strojnik-mehanizacije-mz/,"  - upravljanje težke specialne mehanizacije  - skrb za vzdrževanje stroja – da je opran, podmazan in tehnično primeren  - oskrbovanje stroja z gorivom in potrošnim materialom - odstranjevanje manjših okvar na vozilu in javljanje večjih okvar za t...",27.01.2021,Posavska,deloglasnik.si
Asfalter - valjarist (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279040/Asfalter-valjarist-mz/,"  - izvedba zahtevnih asfalterskih del (premazi stikov, delo na vibro plošči, delo na muldnem valjarju, prebrizgi, rušenja, rezanja,…) - upravljanje lahke mehanizacije - skrb za vzdrževanje stroja – da je opran, podmazan in tehnično primeren - osk...",27.01.2021,Posavska,deloglasnik.si
Asfalter - valjarist (m/ž),26.02.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279039/Asfalter-valjarist-mz/,"  - izvedba zahtevnih asfalterskih del (rušenja, rezanja,…)  - upravljanje težke specialne mehanizacije - skrb za vzdrževanje stroja – da je opran, podmazan in tehnično primeren - oskrbovanje stroja z gorivom in potrošnim materialom - odstranjevan...",27.01.2021,Posavska,deloglasnik.si
Strojnik kmetijske mehanizacije (m/ž),25.02.2021,Krško,"EVROSAD PROIZVODNJA, TRGOVINA, SVETOVANJE D.O.O.",https://www.deloglasnik.si/Zaposlitev/280037/Strojnik-kmetijske-mehanizacije-mz/,  Popravila traktorjev in kmetijskih strojev.,17.02.2021,Posavska,deloglasnik.si
Sadjar - traktorist (m/ž),25.02.2021,Krško,"EVROSAD PROIZVODNJA, TRGOVINA, SVETOVANJE D.O.O.",https://www.deloglasnik.si/Zaposlitev/280036/Sadjar-traktorist-mz/,  - rez sadnega drevja - vsa dela v sadovnjakih s traktorjem in kmetijskimi stroji  Število delovnih mest: 5,17.02.2021,Posavska,deloglasnik.si
Prodajalec (m/ž),28.02.2021,Brestanica,Mercator d.d.,https://www.deloglasnik.si/Zaposlitev/279341/Prodajalec-mz/,  K sodelovanju vabimo nove sodelavce za delo na delovnem mestu:  Prodajalec (m/ž) v Brestanici.  Vaše delo bo zajemalo:  - prodajo blaga - svetovanje kupcem o prodajnih artiklih in možnostih plačila - opravljanje blagajniškega poslovanja in voden...,03.02.2021,Posavska,deloglasnik.si
Voznik tovornega vozila (m/ž),26.02.2021,Krško,"PERC TRANSPORT d.o.o. prevozi, špedicija, trgovina in posredništvo",https://www.deloglasnik.si/Zaposlitev/279066/Voznik-tovornega-vozila-mz/,  Prevoz blaga v mednarodnem cestnem prometu.,27.01.2021,Posavska,deloglasnik.si
Kuhar - prodajalec (m/ž),28.02.2021,Krško,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/280011/Kuhar-prodajalec-mz/,  Za delo v trgovini Spar Krško 2000 iščemo:   Kuharja-prodajalca (m/ž).  Opis del in nalog: - predpriprava in priprava ter kuhanje jedi - kontrola kakovosti sestavin za jedi in upoštevanje receptov za pripravo - skrb za kakovostno izvedeno delo t...,17.02.2021,Posavska,deloglasnik.si
Prevzemnik blaga (m/ž),28.02.2021,Krško,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/280010/Prevzemnik-blaga-mz/,  Za delo v trgovini Spar Krško Videm iščemo:   Prevzemnika blaga (m/ž).  Opis del in nalog: - sprejem blaga v skladišče - dostava blaga v skladiščne prostore trgovine - vnos vseh dobavnic v računalnik  - javljanje morebitnih napak pri dobavah in ...,17.02.2021,Posavska,deloglasnik.si
Prodajalec - blagajnik (m/ž),28.02.2021,Krško,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/280009/Prodajalec-blagajnik-mz/,"  Za delo v trgovini Spar Krško Videm iščemo:   Prodajalca - blagajnika (m/ž).  Opis del in nalog: - pomoč kupcem pri izbiri blaga - delo na oddelkih in na blagajni - skrb za točno označevanje blaga: plakati, regalne etikete, cene, deklaracije - s...",17.02.2021,Posavska,deloglasnik.si
Upravnik -energetik (m/ž),04.03.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279277/Upravnik-energetik-mz/,"  - izvajanje storitev upravljanja stanovanj in poslovnih objektov - izdelava popisov, priprava razpisov - zbiranje, pridobivanje soglasij in dovoljenj za izvajanje del - organizacija vseh vrst del - nadzor pri izvajanju del - izdelava popisov za ...",02.02.2021,Posavska,deloglasnik.si
Upravnik (m/ž),04.03.2021,Brežice,"KOP Brežice, gradbeno podjetje, d.d.",https://www.deloglasnik.si/Zaposlitev/279276/Upravnik-mz/,"  - izvajanje storitev upravljanja stanovanj in poslovnih objektov  - izdelava popisov, priprava razpisov - zbiranje in analiziranje ponudb  - pridobivanje in pripravljanje strokovnih rešitev za odpravljanje napak v objektih, skupnih delih in napr...",02.02.2021,Posavska,deloglasnik.si
Mizar (m/ž),20.02.2021,Kostanjevica na Krki,"KOLPA, d.d.",https://www.deloglasnik.si/Zaposlitev/279435/Mizar-mz/,  -montaža in sestava kopalniškega pohištva  -delo na manj zahtevnih lesnoobdelovalnih strojih -montaža/sestava posebnih izdelkov oziroma vzorcev  -končno pakiranje in kontrola gotovih izdelkov   -manipulacija z materialom ali polizdelki  Delovno ...,03.02.2021,Posavska,deloglasnik.si
CNC operater (m/ž),20.02.2021,Kostanjevica na Krki,"KOLPA, d.d.",https://www.deloglasnik.si/Zaposlitev/279434/CNC-operater-mz/,"  -samostojno delo na vseh CNC lesnoobdelovalnih strojih -programiranje in nastavitve vseh CNC lesnoobdelovalnih strojev -samostojno delo na posameznih projektih, posebnih izdelkih oziroma vzorcih -nastavitve in delo na vseh manj zahtevnih lesnoob...",03.02.2021,Posavska,deloglasnik.si
Tehnolog (m/ž),20.02.2021,Kostanjevica na Krki,"KOLPA, d.d.",https://www.deloglasnik.si/Zaposlitev/279433/Tehnolog-mz/,  -izdelava načrtov za nove izdelke  -izdelovanje potrebne tehnološke dokumentacije za uvedbo novega izdelka v proizvodnji in vodenje evidence  -zagotavljanje izvajanja tehnologije po predpisih TKN -sodelovanje pri prenosu znanja na sodelavce ter ...,03.02.2021,Posavska,deloglasnik.si
Tesar (m/ž),20.03.2021,Krško,KROVSTVO TESARSTVO TRŠINAR SANDI TRŠINAR S.P.,https://www.deloglasnik.si/Zaposlitev/279993/Tesar-mz/,  - računalniški izris ostrešij in lesenih delov objekta - izmere na terenu - krojenje lesenih ostrešij na CNC stroju,17.02.2021,Posavska,deloglasnik.si
Krovec (m/ž),20.03.2021,Krško,KROVSTVO TESARSTVO TRŠINAR SANDI TRŠINAR S.P.,https://www.deloglasnik.si/Zaposlitev/279992/Krovec-mz/,"  - demontaža kritine in montaža nove - montaža že vnaprej pripravljenih ostrešij in ostalih lesenih objektov, kozolcev, vrtnih ut  Število delovnih mest: 2",17.02.2021,Posavska,deloglasnik.si
Varilec (m/ž),27.02.2021,Krško,"KRAFT INŽENIRING, strojni inženiring in projektiranje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279122/Varilec-mz/,  Varilec po MIG in TIG postopku.,28.01.2021,Posavska,deloglasnik.si
Ključavničar (m/ž),27.02.2021,Krško,"KRAFT INŽENIRING, strojni inženiring in projektiranje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279123/Kljucavnicar-mz/,  Ključavničarska dela v delavnici in na terenu.,28.01.2021,Posavska,deloglasnik.si
CNC operater (m/ž),27.02.2021,Krško,"KRAFT INŽENIRING, strojni inženiring in projektiranje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279124/CNC-operater-mz/,  Operater na CNC razrezu in CNC upogibanju pločevine.,28.01.2021,Posavska,deloglasnik.si
Avtomehanik (m/ž),19.03.2021,Brežice,"VULKANIZERSTVO FURLAN, vulkanizerstvo, servis, trgovina in avtopralnica, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280017/Avtomehanik-mz/,  Avtomehanična opravila v vulkanizerski obratovalnici.,17.02.2021,Posavska,deloglasnik.si
CNC operater (m/ž),19.03.2021,Sevnica,CNC OBDELAVA KOVIN BORŠTNAR d.o.o.,https://www.deloglasnik.si/Zaposlitev/280018/CNC-operater-mz/,  - delo na CNC stružnih in CNC rezkalnem stroju - kontrola obdelovancev in pomožna dela  Število delovnih mest: 2,17.02.2021,Posavska,deloglasnik.si
Varnostnik (m/ž),19.02.2021,Krško,"VAROVANJE GALEKOM, družba za varovanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279746/Varnostnik-mz/,  Varovanje objektov in premoženja.,11.02.2021,Posavska,deloglasnik.si
Arhitekt / Projektant (m/ž),05.03.2021,Krško,"BIRO ARHITEKTI, arhitekturno projektiranje, svetovanje in nadzor, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279386/Arhitekt-Projektant-mz/,  Projektiranje stavb in izdelava vseh vrst projektne dokumentacije.,03.02.2021,Posavska,deloglasnik.si
Vodja tehnično prodajnega centra (m/ž),04.03.2021,Krško,Inpos d.o.o.,https://www.deloglasnik.si/Zaposlitev/279320/Vodja-tehnicno-prodajnega-centra-mz/,"  K sodelovanju vabimo:  Vodjo tehnično prodajnega centra Krško.  Delovne naloge bodo: - vodenje, planiranje, organiziranje in koordiniranje dela v enoti skladno s standardi podjetja - zagotavljanje pogojev za nemoteno poslovanje enote - sodelovan...",02.02.2021,Posavska,deloglasnik.si
Šofer - strojnik (m/ž),04.03.2021,Sevnica,"GRADBENIŠTVO DOLNIČAR, MARINKA DOLNIČAR S.P.",https://www.deloglasnik.si/Zaposlitev/280116/Sofer-strojnik-mz/,  Prevozi in delo z TGM za potrebe podjetja.,19.02.2021,Posavska,deloglasnik.si
Pomožni delavec (m/ž),27.02.2021,"Brežice, Švica","KODA 95, poslovno svetovanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279958/Pomozni-delavec-mz/,"  Čiščenje poslovnih prostorov, urejanje okolice.   Število delovnih mest: 15  Dela se opravljajo v Sloveniji in Švici.",17.02.2021,Posavska,deloglasnik.si
Disponent - organizator prevozov (m/ž),25.02.2021,Krško,PREVOZI ERROS d.o.o.,https://www.deloglasnik.si/Zaposlitev/279663/Disponent-organizator-prevozov-mz/,  - organizacija prevozov  - usmerjanje voznikov  - komunikacija s kupci  - iskanje optimalnih prevoznih poti,11.02.2021,Posavska,deloglasnik.si
Traktorist - kletar (m/ž),19.02.2021,Sevnica,"SPORTI SVETOVANJE, POSREDNIŠTVO IN ZASTOPSTVA, ORGANIZIRANJE, RAZISKAVE, TRŽENJE IN INŽENIRING, D.O.O.",https://www.deloglasnik.si/Zaposlitev/279562/Traktorist-kletar-mz/,  Delo v vinogradu in vinski kleti.,09.02.2021,Posavska,deloglasnik.si
Upravljalec lesnoobdelovalnih strojev (m/ž),05.03.2021,Krško,"ŽAGA IN OBDELAVA LESA ARH, IZTOK ARH S.P.",https://www.deloglasnik.si/Zaposlitev/279377/Upravljalec-lesnoobdelovalnih-strojev-mz/,"  - obdelava lesa na lesnoobdelovalnih strojih - izdelava lesene embalaže, čiščenje strojev in delovnih prostorov  - ostala dela po odredbi delodajalca",03.02.2021,Posavska,deloglasnik.si
Pomožni zidar (m/ž),28.02.2021,Brežice,"DAZ, zaključna dela v gradbeništvu d.o.o.",https://www.deloglasnik.si/Zaposlitev/279191/Pomozni-zidar-mz/,  Išče se več pomožnih zidarjev (m/ž).  Število delovnih mest: 10  Delo je v Avstriji.,29.01.2021,Posavska,deloglasnik.si
Kuhar (m/ž),28.02.2021,Sevnica,"BMM GOSTINSTVO, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279188/Kuhar-mz/,  Kuhanje a la carte in kuhanje malic.,29.01.2021,Posavska,deloglasnik.si
Gozdar sekač / traktorist (m/ž),20.02.2021,Krško,"TRGOVINA, PREVOZI RESNIK d.o.o.",https://www.deloglasnik.si/Zaposlitev/279132/Gozdar-sekac-traktorist-mz/,  Delo v gozdu.,28.01.2021,Posavska,deloglasnik.si
Lesarski tehnik (m/ž),26.02.2021,Sevnica,"PRIMA OPREMA, projektiranje, razvoj, proizvodnja in trgovina d.o.o.",https://www.deloglasnik.si/Zaposlitev/279060/Lesarski-tehnik-mz/,  Dela na lesno obdelovalnih strojih ter dela po nalogu nadrejenega.,27.01.2021,Posavska,deloglasnik.si
Pomožni delavec v mizarstvu (m/ž),26.02.2021,Sevnica,"PRIMA OPREMA, projektiranje, razvoj, proizvodnja in trgovina d.o.o.",https://www.deloglasnik.si/Zaposlitev/279059/Pomozni-delavec-v-mizarstvu-mz/,  Pomožna dela v mizarstvu.,27.01.2021,Posavska,deloglasnik.si
Strokovni sodelavec za kontroling (m/ž),04.03.2021,Novo mesto,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/280041/Strokovni-sodelavec-za-kontroling-mz/,"  Za našega naročnika, uspešno proizvodno podjetje s področja avtomobilske industrije iz okolice Novega mesta z željo po širitvi ekipe, vabi v svoj kolektiv novega sodelavca, ki bo zapolnil delovno mesto:  Strokovni sodelavec za kontroling (m/ž). ...",18.02.2021,Jugovzhodna Slovenija,deloglasnik.si
Komisionar (m/ž),01.03.2021,Kočevje,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/279896/Komisionar-mz/,"  Za našega naročnika, uspešno mednarodno podjetje na področju proizvodnje in prodaje funkcionalnih tekstilnih izdelkov ter tekstilnih izdelkov za prosti čas, iščemo več novih sodelavcev, ki bi zasedli delovno mesto:  Komisionar - pakirec (m/ž).  ...",16.02.2021,Jugovzhodna Slovenija,deloglasnik.si
Varilec (m/ž),26.02.2021,Trebnje,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/279817/Varilec-mz/,"  Naš naročnik, svetovno priznani proizvajalec modularnih enot, vabi v svoj kolektiv delovne in izkušene kandidate za delovno mesto:  Varilec (m/ž).  Vaše delo bo obsegalo: - priprava materiala za varjenje in varilnega aparata - sestava elementov ...",12.02.2021,Jugovzhodna Slovenija,deloglasnik.si
Strojni vzdrževalec (m/ž),26.02.2021,Črnomelj,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/279816/Strojni-vzdrzevalec-mz/,"  Naš naročnik, ki sodi med največje livarne v Sloveniji in proizvaja produkte iz sive ter nodulne litine vabi v svoj kolektiv kandidate z izkušnjami strojnega vzdrževanja.  Vaše delo bo obsegalo: - popravila okvar na tehnološki opremi na osnovi t...",12.02.2021,Jugovzhodna Slovenija,deloglasnik.si
